	JvRad_Rhipp_204	JvRad_Rhipp_504	JvRad_Rhipp_503	JvRad_Rhipp_402	JvRad_Rhipp_401	JvRad_Rhipp_400	JvRad_Rhipp_203	JvRad_Rhipp_202	JvRad_Rhipp_201	JvRad_Rhipp_200
Gm4599	0	0	0	0	0	0	0	0	0	1
Gm50045	2	3	5	0	2	2	5	1	2	3
Gm55674	0	0	0	0	0	0	0	0	0	0
Gm22386	0	0	0	0	0	0	0	0	0	0
Gm55675	0	0	0	0	0	0	0	0	0	0
Gm9390	0	0	0	0	0	1	0	0	0	0
Rpsa-ps7	14	4	24	8	8	13	11	12	8	8
Gm6594	0	0	0	0	0	0	0	0	1	0
Gm4601	0	0	0	0	0	0	0	0	0	0
Gm19689	6	0	0	0	0	0	0	0	0	0
Gm29052	0	0	0	0	0	0	0	0	0	0
Gm46606	0	0	0	0	0	0	0	0	0	0
Pkdcc	686	6	4	4	3	9	3	1	1	0
Gm24240	0	0	0	0	0	0	0	0	0	0
Rpl21-ps7	0	4	1	3	5	9	5	4	3	2
Eml4	2581	8	16	12	11	15	7	8	7	2
Cox7a2l	7846	28	57	30	27	59	10	14	14	5
Kcng3	117	0	1	0	1	0	0	0	0	0
Mta3	6412	14	42	21	37	47	8	10	12	11
Gm46597	0	0	0	0	0	0	0	0	0	0
Haao	10	0	0	0	0	1	0	0	0	0
Gm56902	0	0	0	0	0	0	0	0	0	0
C430042M11Rik	8	0	0	0	0	0	0	0	0	0
1810073O08Rik	8	0	0	0	0	0	0	0	0	0
Gm55753	0	0	0	0	0	0	0	0	0	0
Gm41639	6	0	0	0	0	0	0	0	0	0
Gm35229	5	0	0	0	0	0	0	0	0	0
Gm41638	0	0	0	0	0	0	0	0	0	0
8430430B14Rik	0	0	0	0	0	0	0	0	0	0
Gm37549	0	0	0	0	0	0	0	0	0	0
Gm35551	0	0	0	0	0	0	0	0	0	0
Gm49967	0	0	0	0	0	0	0	0	0	0
4933433H22Rik	0	0	0	0	0	0	0	0	0	0
Gm56922	0	0	0	0	0	0	0	0	0	0
Gm19696	0	0	0	0	0	0	0	0	0	0
Zfp36l2	1354	3	4	6	12	17	1	0	1	0
Gm36279	16	0	1	0	0	0	0	0	0	0
Gm56881	31	1	0	0	0	1	0	0	0	0
Thada	798	4	1	5	3	7	1	0	0	2
Gm24492	0	0	0	0	0	0	0	0	0	0
Gm24722	6	0	0	0	0	0	0	0	0	0
Plekhh2	675	5	5	5	4	5	0	1	1	3
4930500A05Rik	0	0	0	0	0	0	0	0	0	0
Gm49969	14	0	2	0	0	0	0	0	0	0
Gm26066	0	0	0	0	0	0	0	0	0	0
Dync2li1	891	6	8	3	5	6	1	1	3	2
Abcg5	0	0	0	0	0	0	0	0	0	0
Abcg8	0	0	0	0	0	0	0	0	0	0
Lrpprc	3452	13	16	17	11	20	4	6	8	7
Gm49979	4	0	0	0	0	0	0	0	0	0
Gm49981	0	0	0	0	0	0	0	2	0	0
Gm9400	0	0	0	0	0	0	0	0	0	0
Gm49982	0	0	0	0	0	0	0	0	0	0
1110020A21Rik	45	0	0	1	0	0	0	0	0	0
Ppm1b	4781	17	30	20	17	32	7	7	11	6
Slc3a1	6	0	0	0	0	0	0	0	0	0
Prepl	12335	49	58	45	44	76	22	18	13	20
Camkmt	528	1	4	1	2	5	0	0	1	4
Rpl31-ps16	0	2	7	9	8	6	4	8	4	8
Gm5231	0	0	0	0	0	0	0	0	0	0
Gm27178	0	0	0	0	0	0	0	0	0	0
Six3os1	57	3	0	2	0	1	0	0	2	0
Gm55781	0	0	0	0	0	0	0	0	0	0
Gm55782	0	0	0	0	0	0	0	0	0	0
Six3	70	3	0	1	0	0	0	0	0	0
Gm55783	0	0	0	0	0	0	0	0	0	0
Gm55784	0	0	0	0	0	0	0	0	0	0
Gm55785	0	0	0	0	0	0	0	0	0	0
Gm54532	0	0	0	0	0	0	0	0	0	0
Gm54533	2	0	0	0	0	0	0	0	0	0
Gm28528	0	0	0	0	0	0	0	0	0	0
Six2	14	0	1	0	1	0	0	0	0	0
CJ186046Rik	4	0	0	0	0	0	0	0	0	0
Gm29418	0	0	0	0	0	0	0	0	0	0
Gm30117	2	0	0	0	0	0	0	0	0	0
Srbd1	569	3	4	1	0	6	0	1	1	0
Gm5817	280	1	4	2	4	1	0	0	1	0
Prkce	28907	62	165	105	130	205	37	47	35	40
Gm54542	2	0	0	0	0	0	0	0	0	0
2010106C02Rik	0	0	0	0	0	0	0	0	0	0
Gm56905	0	0	0	0	0	0	0	0	0	0
Gm10309	10	0	0	0	0	0	0	0	0	0
Gm18832	0	0	0	0	0	0	0	0	0	0
Gm54543	0	0	0	0	0	0	0	0	0	0
Gm56893	0	0	0	0	0	0	0	0	0	0
Gm56887	0	0	0	0	0	1	0	0	0	0
Epas1	15491	51	102	82	78	126	14	24	30	12
Gm50008	0	0	0	0	0	0	0	0	0	0
Gm29168	0	0	0	0	0	0	0	0	0	0
Tmem247	0	0	0	0	0	0	0	0	0	0
Gm50011	0	0	0	0	0	0	0	0	0	0
Atp6v1e2	0	0	0	0	0	0	0	0	0	0
Rhoq	2313	2	7	10	6	22	0	1	2	5
Gm50012	22	1	1	0	0	0	0	0	0	0
Pigf	272	3	1	2	0	2	0	1	0	1
Cript	3085	4	15	9	12	15	3	3	3	3
Gm30421	23	0	0	0	0	0	0	0	0	0
Gm24648	0	0	0	0	0	0	0	0	0	0
Gm5499	32	2	3	4	5	2	10	7	4	1
Socs5	6829	14	45	21	23	40	4	5	12	12
Gm54551	0	2	0	0	1	1	0	0	0	0
C330024C12Rik	0	0	0	0	0	0	0	0	0	0
Mcfd2	3384	14	30	26	13	25	4	7	7	7
4833418N02Rik	85	0	1	0	0	0	0	0	1	0
Ttc7	577	1	5	1	6	9	2	3	2	1
Gm15978	2	0	0	0	0	0	0	0	0	0
0610012D04Rik	10	0	0	0	0	0	0	0	0	0
Stpg4	2	0	0	0	0	0	0	0	0	0
Calm2	68469	235	353	241	257	396	163	181	99	202
Gm26005	0	0	0	0	0	0	0	0	0	0
Gm30794	8	0	1	0	0	1	0	0	0	0
Gm30938	26	0	0	1	0	0	0	0	0	0
Gm28676	0	0	0	0	0	0	0	0	0	0
Gm30984	14	0	1	0	0	0	0	0	0	0
Gm46587	2	0	0	0	0	0	0	0	0	0
Epcam	26	0	0	0	0	2	0	0	1	0
Msh2	1182	7	7	10	5	13	2	2	2	2
Kcnk12	306	1	3	2	5	4	1	1	0	0
Gm50039	2	0	0	0	0	0	0	0	0	0
Rpl36-ps4	0	0	0	0	0	0	0	0	0	0
Gm50040	0	0	0	0	0	0	0	0	0	0
Gm50041	2	3	2	0	0	1	2	0	0	4
Msh6	1149	5	11	8	5	5	0	2	0	6
Fbxo11	8562	29	49	29	27	45	17	4	13	19
Gm4832	6	1	2	1	0	1	1	2	1	0
Gm26612	2	0	0	0	0	0	0	0	0	0
Gm31499	2	0	1	0	0	0	0	0	0	0
Gm31615	12	0	0	1	0	0	0	0	0	0
1700116H05Rik	0	0	0	0	0	0	0	0	0	0
Gm22542	1	0	0	0	0	0	0	0	0	0
Gm23947	0	0	0	0	0	0	0	0	0	0
Foxn2	1203	1	6	11	6	4	3	0	1	2
Ppp1r21	3860	16	25	16	15	29	7	5	3	7
Gm38109	4	0	0	0	0	0	0	0	0	0
Ston1	296	1	5	2	2	1	0	0	1	0
Gm9406	0	0	0	0	0	0	0	0	0	0
Gm31704	0	0	0	0	0	0	0	0	0	0
Gm50056	0	0	0	0	0	0	0	0	0	0
Gtf2a1l	2	0	1	0	0	0	0	0	0	0
Lhcgr	31	0	0	0	1	0	1	0	0	0
Gm9407	0	0	0	0	0	0	0	0	1	0
Fshr	2	0	0	0	0	0	0	0	0	0
4933400B14Rik	0	0	0	0	0	0	0	0	0	0
Gm4719	0	0	0	0	0	0	0	0	0	0
Gm50061	0	0	0	0	0	0	0	0	0	0
Kpna2rt	0	0	0	0	0	0	0	0	1	2
Gm41653	0	0	0	0	0	0	0	0	0	0
Nrxn1	20254	35	85	48	42	98	13	15	15	13
Gm54614	0	0	0	0	0	0	0	0	0	0
Gm10493	0	0	0	0	0	0	0	0	0	0
Gm19815	0	0	0	1	1	0	0	1	0	0
Gm20491	0	0	0	0	0	0	0	0	0	0
4930480K15Rik	2	0	0	0	0	0	0	0	0	0
Gm54616	0	0	0	0	0	0	0	0	0	0
Gm10308	0	0	0	0	0	0	0	0	0	0
Gm54617	0	0	0	0	0	0	0	0	0	0
Gm9410	0	0	0	0	0	0	0	0	0	0
Gm9411	0	0	0	0	0	0	0	0	0	0
Gm6741	0	0	0	0	0	0	0	0	0	0
Gm49988	0	0	0	0	0	0	0	0	0	0
Gm49989	0	0	0	0	0	0	0	0	0	0
Gm49990	0	0	0	0	0	0	0	0	0	0
Gm15404	0	0	0	0	0	0	0	0	0	0
Gm49991	0	0	0	0	0	0	0	0	0	0
Gm15403	0	0	0	0	0	0	0	0	0	0
Gm49992	0	0	0	0	0	0	0	0	0	0
Gm49993	0	0	0	0	0	0	0	0	0	0
Gm41654	0	0	0	0	0	0	0	0	0	0
Gm24244	0	0	0	0	0	0	0	0	0	0
Gm54622	0	0	0	0	0	0	0	0	0	0
Gm49994	0	0	0	0	0	0	0	0	0	0
Gm19145	0	0	0	0	0	0	0	0	0	0
Gm6751	0	0	0	0	0	0	0	0	0	0
Gm27039	0	0	0	0	0	0	0	0	0	0
Gm49995	0	0	0	0	0	0	0	0	0	0
Gm21018	0	0	0	0	0	0	0	0	0	0
Gm49996	0	1	1	1	0	0	0	0	0	0
Gm49997	0	0	0	0	0	0	0	0	0	0
Gm49998	0	0	0	0	0	0	0	0	0	0
Adcyap1	290	1	4	0	1	2	0	0	1	1
Gm25935	0	0	0	0	0	0	0	0	0	0
Gm9665	0	0	0	0	0	0	0	0	0	0
Gm6764	0	0	0	0	0	0	0	0	0	0
Gm50001	0	0	0	0	0	0	0	0	0	0
Gm50002	0	0	0	0	0	0	0	0	0	0
Gm50003	0	0	0	0	0	0	0	0	0	0
Gm50004	0	0	0	0	0	0	0	0	0	0
Gm22593	0	0	0	0	0	0	0	0	0	0
Gm9416	0	1	1	2	1	1	0	1	0	0
Gm50005	2	0	0	0	0	0	0	0	0	0
Gm50006	0	0	0	0	0	2	1	1	0	0
Mettl4	1479	4	7	5	1	5	2	3	2	2
2700099C18Rik	103	0	0	0	0	0	0	0	0	0
Gm27038	0	0	0	0	0	0	0	0	0	0
Gm1976	946	3	2	5	2	3	2	1	2	3
Gm54623	2	0	0	0	0	0	0	0	0	0
Amd-ps7	7	0	0	1	0	0	0	0	0	1
Gm50009	24	0	0	1	0	0	0	0	0	0
Gm50010	331	0	1	1	2	1	0	3	0	0
Gm19853	0	0	0	0	0	0	0	0	0	0
Gm20939	93	0	0	0	2	0	0	0	0	0
Gm23102	0	0	0	0	0	0	0	0	0	0
Gm50072	0	0	0	0	0	0	0	0	0	0
Vmn1r-ps151	0	0	0	0	0	0	0	0	0	0
Vmn1r-ps152	0	0	0	0	0	0	0	0	0	0
Gm50073	0	0	0	0	0	0	0	0	0	0
Vmn1r238	0	0	0	0	0	0	0	0	0	0
Gm50074	0	0	0	0	0	0	0	0	0	0
Gm50075	0	0	0	0	0	0	0	0	0	0
Crem	689	0	3	3	1	9	0	2	0	0
Gm6225	138	0	1	0	2	0	0	0	0	2
Cul2	3221	12	9	8	5	19	4	2	1	6
Gm6235	0	0	0	0	0	0	0	1	0	0
Gm50088	0	0	0	0	0	0	0	0	0	0
G430049J08Rik	0	0	0	0	0	0	0	0	0	0
Gm50089	0	0	0	0	0	0	0	0	0	0
Bambi	374	1	0	0	1	2	2	1	0	1
Gm50090	0	0	0	0	0	0	0	0	0	0
Gm50091	0	0	0	0	0	0	0	0	0	0
Gm55119	0	0	0	0	0	0	0	0	0	0
Rpl7a-ps6	0	0	0	0	0	0	0	0	0	0
Gm55120	0	0	0	0	0	0	0	0	0	0
Gm7378	0	0	0	1	0	0	0	0	0	0
Gm6248	0	0	0	0	0	0	0	0	0	0
Lyzl1	0	0	0	0	0	0	0	0	0	0
Gm10557	125	1	10	2	6	3	4	2	1	2
Gm7400	0	0	1	0	0	0	0	0	0	0
Map3k8	161	0	2	1	0	0	0	0	0	1
Gm56490	0	0	0	0	0	0	0	0	0	0
4833419F23Rik	4	0	0	0	0	0	0	0	0	0
Gm50096	0	0	0	0	0	0	0	0	0	0
Gm26865	0	0	0	0	0	0	0	0	0	0
Mtpap	930	3	5	3	4	2	0	0	2	0
Gm50023	37	0	0	0	0	1	0	0	0	0
Gm7411	0	0	0	0	0	0	0	0	1	0
Gm50024	4	15	42	14	5	8	10	17	10	5
Jcad	8523	21	58	24	22	42	14	5	10	9
Gm5047	0	3	3	2	0	1	4	4	2	1
Gm10556	0	0	0	0	0	0	0	0	0	0
Gm41659	0	0	0	0	0	0	0	0	0	0
Svil	875	1	5	5	5	11	0	2	2	0
Gm26682	10	0	0	0	0	0	0	0	0	1
Zfp438	316	1	1	1	5	1	2	1	0	0
Gm50064	0	0	0	0	0	0	0	0	0	0
Gm50065	0	0	0	0	0	0	0	0	0	0
Gm10125	420	1	2	1	2	4	0	0	1	0
Gm26575	66	1	0	0	0	0	1	1	0	0
Gm2238	60	1	0	0	0	1	0	0	0	0
Zeb1	6752	13	44	16	22	37	6	7	7	11
Gm16147	0	0	0	0	0	0	0	0	0	0
Gm55145	0	0	0	0	0	0	0	0	0	0
Gm34804	2	0	0	0	0	0	0	0	0	0
Gm41662	76	0	0	0	0	1	0	0	0	0
Arhgap12	4156	9	18	7	12	22	7	7	1	4
Kif5b	25823	98	276	118	97	180	33	35	47	43
Gm17036	0	0	0	0	0	0	0	0	0	0
Gm41664	5	0	0	0	0	0	0	0	0	0
Rpl27-ps3	0	6	8	14	3	9	4	4	4	3
Gm49986	0	0	0	0	0	0	0	0	0	0
Gm6291	0	1	0	0	1	0	0	0	0	0
Epc1	2340	5	20	8	12	19	1	6	7	2
Gm28529	10	0	1	0	0	0	0	0	0	0
Mir1893	0	0	0	0	0	0	0	0	0	0
Gm7464	0	0	1	0	1	0	0	1	0	0
4921524L21Rik	0	0	0	0	0	0	0	0	0	0
Gm50077	0	0	0	0	0	0	0	0	0	0
Rab18	6254	8	21	19	16	25	3	3	6	6
Gm7466	2	4	4	8	7	9	4	5	2	4
Gm50081	0	0	0	0	0	0	0	0	0	0
Gm2350	0	0	0	0	0	0	0	0	0	0
Mkx	582	3	7	0	1	2	1	0	0	0
Gm46633	23	0	1	0	1	0	1	0	0	0
Gm10350	0	0	0	1	0	0	0	0	0	0
Odad2	42	1	1	0	0	1	0	0	0	1
Gm18581	0	0	0	0	0	0	0	0	0	0
4930415O11Rik	0	0	0	0	0	0	0	0	0	0
Mpp7	222	0	1	0	0	0	0	1	0	0
Gm18948	0	0	1	0	0	0	0	0	0	1
Fabp5l2	0	0	0	0	1	1	0	0	0	0
Gm18763	0	0	0	0	0	0	0	0	0	0
Gm24292	0	1	0	0	0	0	0	0	0	1
Gm50027	0	0	1	0	0	0	0	0	0	0
Gm9993	23	0	0	0	0	0	0	0	1	0
Wac	5891	13	31	21	19	26	4	5	8	10
Gm7502	4	0	2	1	2	2	0	1	1	2
Gm4833	0	8	16	6	8	8	3	9	5	10
Gm35031	0	0	0	0	0	0	0	0	0	0
Gm20147	1	2	2	1	0	0	1	1	1	0
Gm5500	0	0	0	0	0	1	0	0	0	0
Gm35232	0	0	1	0	0	0	0	0	0	0
Gm5819	0	0	1	0	0	0	0	2	0	1
Gm55178	0	0	0	0	0	0	0	0	0	0
Gm37148	0	0	0	0	0	0	0	0	0	0
Gm7523	0	0	0	0	0	0	0	0	0	0
Gm18526	0	0	0	0	0	0	0	0	0	0
Fzd8	374	2	1	2	2	3	0	0	0	0
Gjd4	0	0	0	0	0	1	0	0	0	0
Gm50053	0	0	0	0	0	0	0	0	0	0
Ccny	9874	15	36	22	27	46	9	7	9	6
Gm50055	0	0	0	0	0	0	0	0	0	0
Gm7527	0	0	0	0	0	0	0	0	1	1
Gm7532	0	0	0	0	0	0	0	0	0	0
Gm7274	0	0	0	0	0	0	0	0	0	0
Gm46641	0	0	0	0	0	0	0	0	0	0
Gm55184	0	0	0	0	0	0	0	0	0	0
Cetn1	0	0	0	0	0	0	0	0	0	0
Gm4834	2	0	0	0	0	0	0	0	0	0
Colec12	482	3	5	11	4	7	0	2	1	1
Gm50080	0	0	0	0	1	0	0	0	0	0
Gm50078	0	0	0	0	0	0	0	0	0	0
Gm17430	0	2	4	1	2	0	0	1	0	1
Gm7497	2	0	0	0	0	0	2	1	0	0
Gm23350	0	0	0	0	0	0	0	0	0	0
Gm50079	0	0	0	0	0	0	0	0	0	0
Gm55185	0	0	0	0	0	0	0	0	0	0
Gm2424	0	0	1	0	0	0	0	0	0	0
Gm5501	0	0	0	0	0	0	0	0	0	0
Thoc1	1935	4	9	7	3	12	1	3	1	3
Usp14	4721	8	20	8	7	22	4	3	2	1
Rock1	2782	12	8	9	6	19	4	1	4	1
Gm26244	0	0	0	0	0	0	0	0	0	0
Gm50032	0	0	0	0	0	0	0	0	0	0
Gm7156	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000121766	0	0	0	0	0	0	0	0	0	0
Gm19052	0	0	0	0	0	0	0	0	0	0
Gm5686	0	1	0	1	0	2	0	1	0	0
Gm50033	0	0	0	0	0	0	0	0	0	0
Greb1l	609	4	2	1	3	4	1	2	1	1
Gm55189	0	0	0	0	0	0	0	0	0	0
Nutf2-ps2	0	0	2	0	0	0	2	1	1	1
Gm55190	2	0	0	0	0	0	0	0	0	0
Esco1	1273	4	8	4	2	8	4	2	1	1
Snrpd1	2115	6	15	8	6	16	1	2	0	0
Abhd3	4679	16	30	23	17	48	6	2	2	3
4930563E18Rik	8	0	0	0	0	0	0	0	0	0
Mib1	12775	28	77	24	48	73	10	5	8	5
Gm25116	0	0	0	0	0	0	0	0	0	0
Mir133a-1hg	0	0	0	0	0	0	0	0	0	0
Mir133a-1	0	0	0	0	0	0	0	0	0	0
Mir1b	0	0	0	0	0	0	0	0	0	0
Mir1a-2	0	0	0	0	0	0	0	0	0	0
Gm18764	0	0	0	0	0	0	0	0	0	0
Gm7575	0	0	0	0	0	0	0	0	0	0
Gata6os	0	0	0	0	0	0	0	0	0	0
Gata6	0	0	0	0	0	0	0	0	0	0
Gm50067	0	0	0	0	0	0	0	0	0	0
Rbbp8	166	0	2	2	3	1	0	1	0	0
Gm50069	40	0	0	1	1	0	0	0	0	0
Gm18713	0	0	1	0	0	0	0	0	1	0
Gm6277	357	0	4	0	0	2	0	0	0	1
Cables1	2126	4	14	10	7	14	2	1	2	2
Mir1901	0	0	0	0	0	0	0	0	0	0
Gm49968	6	0	0	0	0	0	0	0	1	0
Tmem241	360	1	4	3	4	1	1	1	0	0
Riok3	4232	16	27	19	25	29	6	5	6	2
Gm25289	0	0	0	0	0	0	0	0	0	0
Rmc1	1856	6	17	4	8	11	6	3	3	2
Npc1	4053	12	19	17	14	24	8	8	4	2
Gm15956	28	1	0	0	0	0	0	0	0	0
Ankrd29	1685	6	12	3	4	6	2	5	1	2
Gm56508	41	0	0	1	0	1	0	0	0	0
Gm16072	0	2	0	1	0	1	0	0	0	0
Lama3	496	2	4	3	1	6	0	0	3	0
Gm29201	0	3	1	6	0	0	0	2	0	1
Gm29199	0	0	0	0	2	1	0	0	1	0
Gm29200	0	0	0	0	0	0	0	0	0	0
Gm55030	0	0	0	0	0	0	0	0	0	0
Ttc39c	2069	8	10	12	6	11	5	2	3	3
Gm50063	2	0	0	0	0	0	0	0	0	0
Gm41668	0	0	0	0	0	0	0	0	0	0
Mir1948	0	0	0	0	0	0	0	0	0	0
Cabyr	436	0	1	1	1	1	0	1	0	1
Gm7599	8	0	1	0	1	0	0	0	0	0
Osbpl1a	8577	35	93	32	30	63	11	13	14	13
Gm49970	6	0	0	0	0	0	0	0	0	0
Gm5687	0	0	7	3	2	3	1	2	0	5
Impact	10621	34	44	31	27	65	11	15	11	22
Gm55066	7	0	0	0	0	0	0	0	0	0
Hrh4	0	0	0	0	0	0	0	0	0	0
Gm5240	0	0	2	1	0	0	0	0	0	0
Gm18083	0	0	0	0	0	0	0	0	0	0
Gm22251	0	0	0	0	0	0	0	0	0	0
Gm41669	0	0	0	0	0	0	0	0	0	0
Gm50093	2	0	0	0	0	0	0	0	0	0
Gm53018	0	0	0	0	0	0	0	0	0	0
Zfp521	854	4	2	8	2	2	0	1	1	0
Gm50094	0	0	0	0	0	0	0	0	0	0
8430422H06Rik	0	0	0	0	0	0	0	0	0	0
Gm50095	0	0	0	0	0	0	0	0	0	0
Gm29992	0	0	0	0	0	0	0	0	0	0
Gm50097	0	0	0	0	0	0	0	0	0	0
Gm5160	0	8	5	4	1	6	2	5	2	7
Gm50098	0	0	0	0	0	0	0	0	0	0
Gm6457	0	1	1	0	0	1	1	1	1	0
Ss18	2636	11	13	11	5	18	2	3	2	3
Gm24924	0	0	0	0	0	0	0	0	0	0
Psma8	13	0	0	0	0	0	0	0	0	0
Taf4b	191	1	1	0	0	1	1	1	0	0
Gm21055	0	0	0	0	0	0	0	0	0	0
Gm9474	0	0	0	0	0	0	0	0	0	0
Kctd1	2431	6	16	7	7	16	2	5	3	1
4933424G05Rik	5	0	1	0	0	0	0	0	0	0
Mrpl27-ps	4	3	2	0	1	2	0	0	0	2
Gm2629	262	0	1	0	0	4	1	0	0	1
Gm50035	42	0	0	0	0	1	0	0	0	0
E430002N23Rik	0	0	0	0	0	0	0	0	0	0
Gm30230	0	0	0	0	0	0	0	0	0	0
A830021F12Rik	14	0	0	0	0	0	0	0	0	0
Aqp4	11918	36	71	41	51	66	9	14	12	11
Gm50048	73	0	2	0	0	1	1	1	0	1
Chst9	153	1	0	1	1	0	0	0	0	0
Gm10036	8	5	10	15	8	7	2	2	5	7
Gm24228	0	0	0	0	0	0	0	0	0	0
Gm4835	4	0	6	4	4	1	5	4	3	7
Gm54353	6	0	1	0	0	0	0	0	0	0
Gm41673	13	0	0	0	0	0	0	0	0	0
Gm50076	0	0	0	0	0	0	0	0	0	0
Gm54354	0	0	0	0	0	0	0	0	0	0
Gm7665	0	0	1	1	0	0	0	0	0	0
Cdh2	5601	15	27	15	15	36	3	7	8	6
Gm15485	0	0	0	0	0	0	0	0	0	0
Gm15328	441	0	0	2	0	5	1	0	0	0
Gm7670	0	0	0	0	0	0	1	0	0	0
1700001G01Rik	0	0	0	0	0	0	0	0	0	0
Gm22470	0	0	0	0	0	0	0	0	0	0
Gm54355	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000121616	0	0	0	0	0	0	0	0	0	0
4921533I20Rik	0	0	0	0	0	0	0	0	0	0
4930545E07Rik	0	0	0	0	0	0	0	0	0	0
Gm50082	0	0	0	0	0	0	0	0	0	0
Gm50083	0	0	0	0	0	0	0	0	0	0
Gm54356	0	0	0	0	0	0	0	0	0	0
Gm50084	0	0	0	0	0	0	0	0	0	0
Gm31086	0	0	0	0	0	0	0	0	0	0
Gm38432	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000121617	0	0	0	0	0	0	0	0	0	0
Gm7720	0	0	0	0	0	0	0	0	0	0
Gm54357	0	0	0	0	0	0	0	0	0	0
Gm54358	0	0	0	0	0	0	0	0	0	0
Dsc3	212	0	0	0	0	0	0	0	0	0
Dsc2	62	0	0	0	0	0	0	0	0	0
Dsc1	0	0	0	0	0	0	0	0	0	0
Dsg1c	2	1	0	0	0	0	0	0	0	0
Dsg1a	4	0	0	0	0	0	0	0	0	0
Dsg1b	0	1	0	0	0	2	0	0	0	0
Dsg4	0	1	0	0	0	0	0	0	0	0
Gm5688	0	4	1	5	0	3	0	0	5	6
Dsg3	0	0	0	0	0	0	0	0	0	0
Tpi-rs10	2	4	2	3	2	1	5	1	0	5
Dsg2	313	0	1	1	2	4	0	1	1	0
Gm16090	0	0	0	0	0	0	0	0	0	0
Ttr	1928	1417	17	3435	6	5251	2	0	1420	2124
Gm10269	18	10	18	14	12	14	9	6	11	7
B4galt6	9665	30	65	44	26	47	12	7	15	10
Trappc8	3966	15	21	9	7	17	6	5	1	5
Gm54372	2	0	0	0	0	0	0	0	0	0
Rnf125	116	0	0	1	1	1	0	0	0	0
Rnf138	954	3	6	4	0	9	1	1	0	1
Mep1b	0	0	0	0	0	2	0	0	0	0
Gm6378	0	6	7	8	4	8	3	4	7	3
Garem1	2509	8	14	14	19	20	8	4	9	6
Gm54376	0	0	0	0	0	0	0	0	0	0
Gm50049	0	0	0	0	0	0	0	0	0	0
Gm41675	1	0	0	0	0	0	0	1	0	0
ENSMUSG00000121629	12	1	0	0	0	0	0	0	0	0
Gm50052	4	0	0	0	0	0	0	0	0	0
Gm22886	0	0	0	0	0	0	0	0	0	0
Gm4837	0	1	0	0	0	0	0	0	0	0
Klhl14	48	0	0	0	0	0	1	0	0	0
4930426D05Rik	27	0	0	0	0	0	0	0	0	0
Ccdc178	0	0	0	0	0	0	0	0	0	0
Asxl3	514	1	3	0	2	1	1	0	1	0
Nol4	3563	6	15	9	9	17	4	8	5	6
Gm22495	0	0	0	0	0	0	0	0	0	0
Gm7788	0	0	0	0	0	0	0	0	0	0
Dtna	12120	34	72	46	40	86	15	21	18	17
Gm47898	67	0	0	1	0	0	0	0	0	0
Gm15972	23	0	1	0	1	1	0	0	0	0
Mapre2	14627	45	88	74	47	98	17	27	27	29
Mir6360	4	0	0	0	0	0	0	0	0	0
Gm23207	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000121479	91	0	0	0	0	0	0	0	0	0
Gm46611	0	2	4	3	2	4	2	2	2	2
Rpl19-ps7	0	9	22	29	14	14	9	16	12	16
Zfp397	2595	6	18	12	10	10	4	4	1	3
Zscan30	0	0	0	0	0	0	0	0	0	0
Zfp35	1432	3	5	5	3	12	3	1	3	2
Zfp24	2982	10	17	8	14	11	2	1	2	4
Gm18085	2	0	0	0	0	0	0	0	0	0
Ino80c	1204	5	9	2	0	6	1	0	1	1
Gm56502	0	0	0	0	0	0	0	0	0	0
Galnt1	3195	10	29	16	12	27	4	5	5	8
Gm7701	2	4	5	0	0	1	1	3	2	5
Gm38410	0	0	0	0	0	0	0	0	0	1
Mir187	0	0	0	0	0	0	0	0	0	0
2700062C07Rik	578	4	2	2	10	6	1	0	1	1
Rprd1a	4194	8	25	19	16	22	6	7	6	3
Gm54386	0	0	0	0	0	0	0	0	0	0
Slc39a6	3030	9	23	16	12	23	4	1	4	4
Elp2	4978	26	35	24	11	29	8	6	4	6
Mocos	149	1	0	4	1	1	0	0	0	1
Gm54389	0	0	0	0	0	0	0	0	0	0
Gm9955	0	0	0	0	1	0	0	0	0	0
Fhod3	1245	5	9	4	2	7	2	1	2	3
Gm54395	0	0	0	0	0	0	0	0	0	0
Tpgs2	2907	8	12	10	5	18	3	7	7	3
AW554918	968	4	5	3	3	2	0	1	1	0
Gm16558	2	0	0	0	0	0	0	0	0	0
Celf4	34075	77	267	136	139	253	37	52	47	30
Gm3227	0	0	0	0	0	0	0	0	0	0
Gm54402	0	0	0	0	0	0	0	0	0	0
0710001A04Rik	0	0	0	0	0	0	0	0	0	0
Gm56495	29	0	0	0	0	0	0	0	0	0
Gm7847	0	1	2	2	4	4	0	0	2	2
Gm50304	4	0	0	0	0	0	0	0	0	0
Gm33228	32	0	0	0	0	0	0	0	0	0
Gm23674	0	0	0	0	0	0	0	0	0	0
Gm49976	0	0	0	0	0	0	0	0	0	0
Gm55201	0	0	0	0	0	0	0	0	0	0
Gm18089	0	0	0	0	0	0	0	0	0	0
Gm7874	0	0	0	0	0	0	0	0	0	0
Gm49977	0	0	0	0	0	0	0	0	0	0
Gm7729	0	2	4	0	1	4	0	2	1	1
Gm49978	0	0	0	0	0	0	0	0	0	0
